repo,commit_hash,file_path,is_buggy,loc,sloc,avg_complexity,max_complexity,maintainability_index,num_contributors,num_commits,num_bug_fixes,file_age_commits,lines_added,lines_deleted,import_count,max_nesting_depth,commit_hour,author_commits,files_in_commit,day_of_week,is_first_contribution,commit_msg_length
sqlalchemy,34740d33,lib/sqlalchemy/dialects/postgresql/json.py,1,367,161,1.5,3,73.81,2,3,3,191,3,0,27,5,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/dialects/postgresql/ranges.py,1,999,576,4.11,30,17.44,2,3,3,0,3,0,33,9,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/dialects/postgresql/types.py,1,372,193,1.39,4,66.05,2,2,2,0,16,0,19,4,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/sql/default_comparator.py,1,567,492,2.33,10,43.23,1,1,1,0,225,138,33,7,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/sql/expression.py,1,162,146,0.0,0,100.0,4,9,6,152,1,0,140,0,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/types.py,1,75,64,0.0,0,100.0,2,2,1,0,1,0,64,0,12,194,27,2,0,592
sqlalchemy,bb3c2459,lib/sqlalchemy/dialects/postgresql/asyncpg.py,1,1304,948,1.77,9,10.08,3,10,9,188,1,2,45,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/dialects/postgresql/psycopg.py,1,738,518,1.55,9,26.85,3,5,4,106,1,2,40,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/dialects/postgresql/ranges.py,1,1031,604,4.05,30,16.27,2,3,3,2,4,36,34,9,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/engine/create.py,1,868,622,6.14,33,45.6,2,3,2,0,2,1,34,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/engine/events.py,1,965,329,1.6,9,52.34,1,1,1,0,1,1,31,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/event/base.py,1,472,293,2.27,13,45.36,1,1,1,0,1,1,24,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/ext/asyncio/base.py,1,281,175,2.12,12,58.22,2,3,2,188,3,3,22,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/ext/asyncio/engine.py,1,1471,794,1.29,5,42.58,4,5,3,195,2,2,56,3,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/ext/asyncio/result.py,1,994,333,1.31,7,40.43,3,3,2,0,1,1,32,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/inspection.py,1,174,74,1.92,10,69.87,1,1,1,0,1,1,13,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/log.py,1,283,144,1.65,5,60.81,1,1,1,0,1,1,12,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/_typing.py,1,179,119,1.25,2,62.73,1,1,1,0,1,1,36,2,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/base.py,1,970,400,1.46,6,45.08,1,2,1,0,1,1,42,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/descriptor_props.py,1,1137,818,3.3,14,23.18,3,7,7,188,1,1,73,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/instrumentation.py,1,746,489,2.29,12,28.49,1,1,1,0,1,1,39,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/mapped_collection.py,1,557,288,2.32,6,56.08,2,2,1,150,1,1,29,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/path_registry.py,1,813,562,2.36,15,25.47,1,2,1,0,2,1,32,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/properties.py,1,931,688,4.13,40,25.47,2,8,4,23,1,1,65,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/state.py,1,1150,589,2.97,26,21.95,2,2,1,105,1,1,49,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/state_changes.py,1,196,140,2.33,5,63.41,3,4,3,191,1,1,15,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/orm/writeonly.py,1,688,500,2.14,11,33.15,2,4,3,165,1,1,51,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/pool/impl.py,1,573,334,1.96,8,45.13,2,4,3,151,1,1,27,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/_orm_types.py,1,20,4,0.0,0,100.0,1,1,1,0,1,1,2,0,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/_typing.py,1,478,283,1.14,3,63.81,3,4,1,160,3,3,67,2,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/_util_cy.py,1,135,75,1.56,3,74.93,2,4,3,150,1,2,10,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/annotation.py,1,588,373,1.66,9,45.83,3,3,3,195,1,1,26,5,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/cache_key.py,1,1057,782,3.19,21,24.35,1,2,2,129,1,1,31,12,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/coercions.py,1,1368,1054,2.85,26,2.61,3,4,2,160,1,1,59,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/lambdas.py,1,1442,960,2.49,15,16.78,2,4,4,191,1,1,39,8,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/roles.py,1,323,182,1.14,3,100.0,2,2,1,154,1,1,13,3,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/util.py,1,1488,982,4.23,27,6.99,2,5,2,154,1,1,76,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/sql/visitors.py,1,1154,486,1.77,6,42.82,2,4,3,188,1,1,32,7,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/util/__init__.py,1,157,148,0.0,0,100.0,3,4,1,181,0,3,140,0,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/util/_collections.py,1,693,399,1.7,6,33.57,1,1,1,0,1,1,35,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/util/compat.py,1,275,182,3.43,15,46.67,3,3,1,154,0,23,22,4,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/util/concurrency.py,1,320,194,2.11,7,55.82,2,2,1,44,2,2,19,6,22,46,93,3,0,117
sqlalchemy,bb3c2459,lib/sqlalchemy/util/typing.py,1,713,441,2.88,21,34.71,2,5,1,23,7,34,44,9,22,46,93,3,0,117
sqlalchemy,3e5f4d63,lib/sqlalchemy/__init__.py,1,282,266,1.0,1,100.0,5,8,6,155,1,0,255,1,14,194,13,1,0,855
sqlalchemy,3e5f4d63,lib/sqlalchemy/orm/descriptor_props.py,1,1137,818,3.3,14,23.18,3,7,7,189,20,0,73,7,14,194,13,1,0,855
sqlalchemy,3e5f4d63,lib/sqlalchemy/sql/expression.py,1,161,145,0.0,0,100.0,4,9,6,155,1,0,139,0,14,194,13,1,0,855
sqlalchemy,dddfa967,lib/sqlalchemy/connectors/asyncio.py,1,376,255,1.55,5,40.07,4,6,5,193,42,0,22,4,22,46,5,3,0,218
sqlalchemy,dddfa967,lib/sqlalchemy/dialects/mysql/aiomysql.py,1,217,161,1.39,3,64.31,3,6,5,40,11,5,21,4,22,46,5,3,0,218
sqlalchemy,dddfa967,lib/sqlalchemy/dialects/mysql/asyncmy.py,1,202,149,1.43,3,59.42,3,6,5,40,11,5,23,3,22,46,5,3,0,218
sqlalchemy,dddfa967,lib/sqlalchemy/dialects/postgresql/asyncpg.py,1,1304,948,1.77,9,10.08,3,10,9,193,16,28,45,6,22,46,5,3,0,218
sqlalchemy,a93d1835,lib/sqlalchemy/ext/mutable.py,1,1092,668,1.36,5,41.0,1,2,2,0,26,37,39,6,0,46,3,4,0,323
sqlalchemy,2e9902a3,lib/sqlalchemy/connectors/asyncio.py,1,340,233,1.44,4,42.1,4,6,5,198,39,3,20,4,15,194,8,1,0,848
sqlalchemy,bcd6bba5,lib/sqlalchemy/engine/create.py,0,868,622,6.14,33,45.6,2,3,2,13,12,12,34,6,10,194,1,0,0,161
sqlalchemy,2907dede,lib/sqlalchemy/ext/orderinglist.py,0,439,146,1.95,8,51.09,1,1,0,0,48,36,15,4,14,1,4,0,1,228
sqlalchemy,a5f4ea7d,lib/sqlalchemy/dialects/postgresql/asyncpg.py,0,1300,945,1.78,9,10.3,3,10,9,220,24,36,45,6,22,46,1,0,0,98
sqlalchemy,fc2debe9,lib/sqlalchemy/ext/indexable.py,0,346,225,3.57,6,63.43,1,2,0,78,1,0,3,4,18,8,1,5,0,61
sqlalchemy,b319787b,lib/sqlalchemy/sql/util.py,0,1488,982,4.23,27,6.99,2,5,2,196,1,1,76,7,18,194,12,0,0,72
sqlalchemy,b319787b,lib/sqlalchemy/util/_collections_cy.py,0,515,367,2.03,7,26.03,2,3,1,192,1,1,17,5,18,194,12,0,0,72
sqlalchemy,46c507fb,lib/sqlalchemy/ext/asyncio/result.py,0,991,331,1.28,5,41.51,3,3,2,50,1,1,32,4,21,1,1,3,1,98
sqlalchemy,89b81ec8,lib/sqlalchemy/__init__.py,0,282,266,1.0,1,100.0,5,8,6,206,1,0,255,1,10,194,13,3,0,531
sqlalchemy,89b81ec8,lib/sqlalchemy/sql/__init__.py,0,147,131,2.0,2,64.28,3,5,3,206,1,0,113,2,10,194,13,3,0,531
sqlalchemy,89b81ec8,lib/sqlalchemy/sql/_typing.py,0,478,283,1.14,3,63.81,3,4,1,212,7,0,67,2,10,194,13,3,0,531
sqlalchemy,89b81ec8,lib/sqlalchemy/sql/expression.py,0,160,144,0.0,0,100.0,4,9,6,206,1,0,138,0,10,194,13,3,0,531
sqlalchemy,7a96d279,lib/sqlalchemy/engine/_util_cy.py,0,136,96,3.57,7,64.47,2,3,1,208,16,7,16,5,20,46,4,3,0,271
sqlalchemy,944df50e,lib/sqlalchemy/dialects/sqlite/aiosqlite.py,0,282,197,2.1,4,56.02,3,4,3,253,47,21,24,4,15,4,2,3,0,209
sqlalchemy,944df50e,lib/sqlalchemy/dialects/sqlite/pysqlite.py,0,721,512,2.52,12,42.45,3,4,2,250,20,2,22,5,15,4,2,3,0,209
sqlalchemy,904541a5,examples/association/basic_association.py,0,125,83,1.62,3,68.99,1,1,0,0,74,62,11,2,15,2,3,3,1,629
sqlalchemy,904541a5,examples/association/dict_of_sets_with_default.py,0,104,60,1.62,3,81.27,1,1,0,0,25,22,14,3,15,2,3,3,1,629
sqlalchemy,904541a5,examples/association/proxied_association.py,0,131,87,1.62,3,67.81,1,1,0,0,85,74,13,2,15,2,3,3,1,629
sqlalchemy,5394c75b,doc/build/conf.py,0,479,190,0.0,0,77.99,1,3,1,186,1,6,2,0,18,194,1,1,0,116
sqlalchemy,fb5e64c5,tools/format_docs_code.py,0,443,376,16.2,41,30.44,2,2,0,100,1,1,14,8,23,46,3,1,0,116
sqlalchemy,7b9ee3da,examples/generic_associations/discriminator_on_association.py,0,160,97,1.3,2,79.77,1,1,0,0,24,23,10,2,17,2,4,4,0,1471
sqlalchemy,7b9ee3da,examples/generic_associations/generic_fk.py,0,153,87,1.22,2,75.57,1,1,0,0,16,19,12,2,17,2,4,4,0,1471
sqlalchemy,7b9ee3da,examples/generic_associations/table_per_association.py,0,120,72,1.38,2,78.13,1,1,0,0,11,14,10,2,17,2,4,4,0,1471
sqlalchemy,7b9ee3da,examples/generic_associations/table_per_related.py,0,131,75,1.38,2,85.24,1,1,0,0,16,17,9,2,17,2,4,4,0,1471
sqlalchemy,239f629b,lib/sqlalchemy/dialects/mysql/types.py,0,845,293,1.64,6,50.3,2,2,0,0,7,0,16,5,14,194,6,2,0,252
sqlalchemy,8f6a33dc,lib/sqlalchemy/sql/ddl.py,0,1433,675,2.95,21,25.25,5,8,6,260,2,6,39,7,14,194,4,1,0,413
sqlalchemy,8f6a33dc,lib/sqlalchemy/util/__init__.py,0,157,148,0.0,0,100.0,3,4,1,253,0,1,140,0,14,194,4,1,0,413
sqlalchemy,2a85938f,examples/dogpile_caching/helloworld.py,0,68,40,0.0,0,100.0,1,1,0,0,1,3,5,0,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/engine/strategies.py,0,16,4,1.0,1,100.0,1,1,0,0,1,4,2,1,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/event/api.py,0,220,37,1.6,4,42.22,1,1,0,0,1,3,9,3,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/ext/asyncio/base.py,0,281,175,2.12,12,58.22,2,3,2,283,1,1,22,5,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/ext/asyncio/engine.py,0,1471,794,1.29,5,42.58,4,5,3,290,1,1,56,3,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/orm/base.py,0,970,400,1.46,6,45.08,1,2,1,95,3,5,42,4,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/orm/dependency.py,0,1306,1072,5.29,18,0.0,1,1,0,0,1,3,12,9,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/orm/path_registry.py,0,813,562,2.36,15,25.47,1,2,1,95,1,3,32,5,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/orm/state_changes.py,0,196,140,2.33,5,63.41,3,4,3,286,1,3,15,6,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/pool/impl.py,0,573,334,1.96,8,45.26,2,4,3,246,1,3,27,5,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/schema.py,0,69,59,0.0,0,100.0,3,4,3,216,1,3,55,0,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/sql/_typing.py,0,471,278,1.14,3,64.0,3,4,1,255,2,2,67,2,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/sql/expression.py,0,159,143,0.0,0,100.0,4,9,6,249,1,4,137,0,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/sql/naming.py,0,209,157,3.53,10,49.64,1,1,0,0,1,4,15,8,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/sql/util.py,0,1488,982,4.23,27,7.02,2,5,2,249,1,3,76,7,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/sql/visitors.py,0,1154,486,1.77,6,42.82,2,4,3,283,1,4,32,7,22,46,34,1,0,101
sqlalchemy,2a85938f,lib/sqlalchemy/types.py,0,75,64,0.0,0,100.0,2,2,1,97,1,3,64,0,22,46,34,1,0,101
sqlalchemy,51a7678d,lib/sqlalchemy/connectors/asyncio.py,0,340,233,1.44,4,42.1,4,6,5,289,24,5,20,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/connectors/pyodbc.py,0,245,174,4.18,18,51.26,2,2,1,84,3,5,20,5,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/__init__.py,0,62,34,5.0,5,84.01,1,1,0,0,2,1,8,3,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/aiomysql.py,0,214,159,1.41,3,64.74,3,6,5,136,67,29,21,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/asyncmy.py,0,199,147,1.45,3,59.85,3,6,5,136,52,30,23,3,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/cymysql.py,0,106,75,1.57,3,70.4,1,1,0,0,34,12,17,5,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/enumerated.py,0,277,145,2.33,7,64.09,1,1,0,0,63,26,20,7,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/expression.py,0,146,54,2.0,4,78.56,1,1,0,0,6,3,11,3,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/json.py,0,91,48,2.0,4,80.79,1,1,0,0,24,14,7,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/mariadb.py,0,123,72,1.83,3,71.9,1,1,0,0,24,11,16,3,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/mariadbconnector.py,0,327,253,2.3,5,45.5,2,2,1,84,72,31,26,6,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/mysqlconnector.py,0,300,221,1.65,6,51.24,3,4,3,84,84,37,30,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/mysqldb.py,0,309,174,2.25,6,61.02,3,3,2,84,54,50,22,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/provision.py,0,113,74,2.33,7,68.84,2,4,1,253,0,1,8,3,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/pymysql.py,0,157,119,3.0,7,58.96,2,2,1,11,31,10,14,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/pyodbc.py,0,156,107,1.89,3,71.42,1,1,0,0,31,14,19,4,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/reflection.py,0,724,525,5.42,28,27.82,1,1,0,0,84,37,20,13,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/reserved_words.py,0,570,548,0.0,0,100.0,1,1,0,0,0,1,0,0,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/dialects/mysql/types.py,0,838,287,1.62,6,51.01,2,2,0,30,118,59,15,5,9,4,29,1,0,266
sqlalchemy,51a7678d,lib/sqlalchemy/sql/ddl.py,0,1437,679,2.95,21,25.26,5,8,6,289,2,0,39,7,9,4,29,1,0,266
aiohttp,344f6f98,aiohttp/multipart.py,1,1145,813,3.48,20,0.74,4,12,3,49,5,5,23,9,1,40,4,4,0,277
aiohttp,b0bdefdc,aiohttp/multipart.py,1,1133,801,3.48,20,0.67,4,12,3,50,5,5,23,9,1,40,4,4,0,277
aiohttp,0a915b8f,aiohttp/multipart.py,1,1137,801,3.49,20,0.73,4,12,3,51,5,5,23,9,19,1,4,3,1,163
aiohttp,0c26d876,aiohttp/web_app.py,0,610,475,2.0,11,26.99,3,7,0,0,15,14,25,7,22,52,8,5,0,220
aiohttp,0c26d876,examples/background_tasks.py,0,69,49,2.0,4,69.09,2,4,0,0,2,1,5,2,22,52,8,5,0,220
aiohttp,4379717c,aiohttp/web_app.py,0,441,330,1.65,5,36.13,3,7,0,1,15,11,19,4,0,1,9,6,1,69
aiohttp,4379717c,examples/background_tasks.py,0,69,49,2.0,4,69.09,2,4,0,1,2,1,5,2,0,1,9,6,1,69
aiohttp,7c6ae23f,aiohttp/_websocket/models.py,0,107,60,1.3,2,75.09,2,4,0,0,22,0,4,2,14,16,20,4,0,218
aiohttp,7c6ae23f,aiohttp/_websocket/reader_py.py,0,491,380,6.88,35,30.05,3,7,0,30,37,20,10,7,14,16,20,4,0,218
aiohttp,5c75e63b,aiohttp/_websocket/writer.py,1,178,110,5.4,17,64.84,2,5,3,0,140,56,9,5,13,16,6,1,0,98
aiohttp,5c75e63b,aiohttp/compression_utils.py,1,305,222,1.53,4,44.07,5,14,7,161,28,14,11,3,13,16,6,1,0,98
aiohttp,baf646f6,aiohttp/_websocket/writer.py,1,178,110,5.4,17,64.84,2,5,3,1,140,56,9,5,13,16,6,1,0,98
aiohttp,baf646f6,aiohttp/compression_utils.py,1,305,222,1.53,4,44.07,5,14,7,162,28,14,11,3,13,16,6,1,0,98
aiohttp,6cffcfd7,aiohttp/_websocket/writer.py,1,178,110,5.4,17,64.82,2,5,3,2,140,56,9,5,12,16,6,1,0,63
aiohttp,6cffcfd7,aiohttp/compression_utils.py,1,305,222,1.53,4,43.72,5,14,7,163,28,14,11,3,12,16,6,1,0,63
aiohttp,95daf0c8,aiohttp/_cookie_helpers.py,0,334,167,8.0,20,58.13,3,11,0,152,32,3,4,8,12,16,4,1,0,101
aiohttp,990c6b4c,aiohttp/_cookie_helpers.py,0,335,168,8.0,20,58.0,3,11,0,153,32,3,5,8,12,16,4,1,0,101
aiohttp,82ce525b,aiohttp/_cookie_helpers.py,0,335,168,8.0,20,58.0,3,11,0,154,32,3,5,8,11,16,4,1,0,65
aiohttp,1fbb1bb2,aiohttp/abc.py,0,261,131,1.23,3,62.46,1,3,0,0,2,8,14,3,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/client_exceptions.py,0,377,209,1.32,4,53.59,1,3,0,0,3,8,7,3,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/client_reqrep.py,0,1434,1018,3.39,17,0.0,2,7,3,0,6,10,32,5,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/http_exceptions.py,0,109,62,1.65,3,67.7,1,6,0,170,5,3,2,3,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/payload.py,0,1087,540,2.33,10,30.01,1,3,0,0,9,21,18,6,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/typedefs.py,0,42,32,1.5,2,52.78,1,3,0,0,18,36,8,2,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/web.py,0,560,517,10.75,18,41.88,3,8,0,23,4,7,29,5,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/web_app.py,0,437,328,1.67,7,36.16,3,7,0,125,7,20,18,4,20,52,15,0,0,40
aiohttp,1fbb1bb2,aiohttp/web_response.py,0,742,586,3.53,24,7.81,2,6,0,25,1,6,20,7,20,52,15,0,0,40
aiohttp,e618dcb5,aiohttp/web_urldispatcher.py,1,1305,955,1.91,13,0.0,3,10,3,183,15,15,28,7,18,40,4,3,0,251
aiohttp,fb69cf0b,aiohttp/web_urldispatcher.py,1,1277,927,1.91,13,0.0,3,10,3,184,15,15,30,7,18,40,4,3,0,251
aiohttp,e8c5252c,aiohttp/web_urldispatcher.py,1,1246,901,1.87,9,0.0,3,10,3,188,15,15,28,5,17,52,4,3,0,68
aiohttp,7a861586,aiohttp/helpers.py,0,986,656,2.83,12,13.92,4,10,0,65,1,1,35,6,16,40,1,2,0,211
aiohttp,dea08fd2,aiohttp/helpers.py,0,975,645,2.83,12,13.87,4,10,0,66,1,1,36,6,16,40,1,2,0,211
aiohttp,149a8105,aiohttp/helpers.py,0,1108,745,3.01,13,9.74,4,10,0,67,1,1,40,6,15,52,1,2,0,28
aiohttp,7e5a2d7b,aiohttp/helpers.py,0,986,656,2.83,12,13.92,4,10,0,69,30,2,35,6,14,40,6,2,0,369
aiohttp,1e24afc9,aiohttp/helpers.py,0,975,645,2.83,12,13.87,4,10,0,74,30,2,36,6,12,2,6,2,1,178
aiohttp,d261f8a3,aiohttp/helpers.py,0,1108,745,3.01,13,9.74,4,10,0,81,30,2,40,6,23,2,6,1,0,73
aiohttp,53620e08,aiohttp/compression_utils.py,1,309,225,1.53,4,44.12,5,14,7,252,7,11,11,3,21,3,17,3,1,92
aiohttp,53620e08,aiohttp/http_parser.py,1,1065,821,6.82,41,10.76,2,12,3,252,1,1,18,10,21,3,17,3,1,92
aiohttp,8bc503ef,aiohttp/compression_utils.py,1,309,225,1.53,4,44.12,5,14,7,253,7,11,11,3,21,3,17,3,0,92
aiohttp,8bc503ef,aiohttp/http_parser.py,1,1051,807,6.82,41,10.74,2,12,3,253,1,1,19,10,21,3,17,3,0,92
aiohttp,df8ad83e,aiohttp/compression_utils.py,1,309,225,1.53,4,43.77,5,14,7,256,7,11,11,3,20,3,17,3,0,57
aiohttp,df8ad83e,aiohttp/http_parser.py,1,1022,783,6.79,41,11.57,2,12,3,256,1,1,19,10,20,3,17,3,0,57
aiohttp,1798ef91,aiohttp/compression_utils.py,0,309,225,1.53,4,44.12,5,14,7,260,9,9,11,3,12,40,4,3,0,250
aiohttp,3cf4ebae,aiohttp/compression_utils.py,0,309,225,1.53,4,44.12,5,14,7,264,9,9,11,3,19,40,3,2,0,239
aiohttp,49290944,aiohttp/compression_utils.py,1,309,226,1.57,4,42.65,5,14,7,265,9,9,11,3,13,1,3,2,1,55
aiohttp,80eb0aa9,aiohttp/__init__.py,0,278,265,2.5,4,70.27,3,9,0,274,3,3,19,3,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/_cookie_helpers.py,0,306,150,6.8,20,61.2,3,11,0,261,7,6,5,8,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/_websocket/helpers.py,0,148,94,7.25,15,62.65,1,2,0,0,4,3,8,6,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/_websocket/models.py,0,85,52,1.25,2,78.99,2,4,0,208,3,2,4,2,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/_websocket/reader_py.py,0,474,364,6.81,35,30.54,3,7,0,238,15,17,10,7,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/_websocket/writer.py,0,178,110,5.4,17,64.84,2,5,3,112,3,3,9,5,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/abc.py,0,254,129,1.24,3,60.77,1,3,0,103,14,28,15,3,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/base_protocol.py,0,100,83,2.73,5,45.29,1,2,0,0,4,4,5,4,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/client_exceptions.py,0,415,244,1.36,5,49.61,1,3,0,103,14,20,9,4,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/client_middleware_digest_auth.py,0,465,266,6.7,19,52.84,1,5,0,249,10,21,12,5,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/client_proto.py,0,359,264,3.26,18,40.04,1,2,0,0,15,15,9,6,18,52,101,1,0,31
aiohttp,80eb0aa9,aiohttp/client_ws.py,0,428,340,2.71,22,28.74,2,4,0,208,23,23,15,7,18,52,101,1,0,31
